TS,meter,pv_simulated,sum
2021-07-13 00:20:23,4.28,0,4.28
2021-07-13 00:20:25,0.38,0,0.38
2021-07-13 00:20:27,7.37,0,7.37
2021-07-13 00:20:29,8.37,0,8.37
2021-07-13 00:20:31,0.21,0,0.21
2021-07-13 00:20:33,7.9,0,7.9
2021-07-13 00:20:35,6.37,0,6.37
2021-07-13 00:20:37,2.7,0,2.7
2021-07-13 00:20:39,6.61,0,6.61
2021-07-13 00:20:41,1.38,0,1.38
2021-07-13 00:20:43,2.99,0,2.99
2021-07-13 00:20:45,0.72,0,0.72
2021-07-13 00:20:47,2.06,0,2.06
2021-07-13 00:20:49,1.19,0,1.19
2021-07-13 00:20:51,4.04,0,4.04
2021-07-13 00:20:53,6.64,0,6.64
2021-07-13 00:20:55,0.02,0,0.02
2021-07-13 00:20:57,2.77,0,2.77
2021-07-13 00:20:59,0.74,0,0.74
2021-07-13 00:21:01,5.62,0,5.62
2021-07-13 00:21:03,3.1,0,3.1
2021-07-13 00:21:05,6.11,0,6.11
2021-07-13 00:21:07,8.06,0,8.06
2021-07-13 00:21:09,7.19,0,7.19
2021-07-13 00:21:11,7.78,0,7.78
2021-07-13 00:21:13,6.24,0,6.24
2021-07-13 00:21:15,0.44,0,0.44
2021-07-13 00:21:17,4.82,0,4.82
2021-07-13 00:21:19,4.09,0,4.09
2021-07-13 00:21:22,1.29,0,1.29
2021-07-13 00:21:24,8.08,0,8.08
2021-07-13 00:21:26,7.46,0,7.46
2021-07-13 00:21:28,6.08,0,6.08
2021-07-13 00:21:30,2.0,0,2.0
2021-07-13 00:21:32,3.74,0,3.74
2021-07-13 00:21:34,7.78,0,7.78
2021-07-13 00:21:36,7.12,0,7.12
2021-07-13 00:21:38,6.33,0,6.33
2021-07-13 00:21:40,2.03,0,2.03
2021-07-13 00:21:42,3.09,0,3.09
2021-07-13 00:21:44,7.5,0,7.5
2021-07-13 00:21:46,1.38,0,1.38
2021-07-13 00:21:48,8.28,0,8.28
2021-07-13 00:21:50,3.39,0,3.39
2021-07-13 00:21:52,0.68,0,0.68
2021-07-13 00:21:54,0.94,0,0.94
2021-07-13 00:21:56,1.23,0,1.23
2021-07-13 00:21:58,1.97,0,1.97
2021-07-13 00:22:00,2.67,0,2.67
2021-07-13 00:22:02,5.74,0,5.74
2021-07-13 00:22:04,1.51,0,1.51
2021-07-13 00:22:06,8.34,0,8.34
2021-07-13 00:22:08,1.65,0,1.65
2021-07-13 00:22:10,7.23,0,7.23
2021-07-13 00:22:12,5.17,0,5.17
2021-07-13 00:22:14,5.23,0,5.23
2021-07-13 00:22:16,5.1,0,5.1
2021-07-13 00:22:18,0.6,0,0.6
2021-07-13 00:22:20,6.63,0,6.63
2021-07-13 00:22:22,5.73,0,5.73
2021-07-13 00:22:24,0.34,0,0.34
2021-07-13 00:22:26,5.54,0,5.54
2021-07-13 00:22:28,0.35,0,0.35
2021-07-13 00:22:30,2.72,0,2.72
2021-07-13 00:22:32,6.13,0,6.13
2021-07-13 00:22:34,2.13,0,2.13
2021-07-13 00:22:36,2.21,0,2.21
2021-07-13 00:22:38,5.17,0,5.17
2021-07-13 00:22:40,3.77,0,3.77
2021-07-13 00:22:42,6.89,0,6.89
2021-07-13 00:22:44,2.16,0,2.16
2021-07-13 00:22:46,4.91,0,4.91
2021-07-13 00:22:48,2.24,0,2.24
2021-07-13 00:22:50,3.94,0,3.94
2021-07-13 00:22:52,6.96,0,6.96
2021-07-13 00:22:54,8.71,0,8.71
2021-07-13 00:22:56,2.76,0,2.76
2021-07-13 00:22:58,4.4,0,4.4
2021-07-13 00:23:00,2.67,0,2.67
2021-07-13 00:23:02,7.68,0,7.68
2021-07-13 00:23:04,0.59,0,0.59
2021-07-13 00:23:06,6.98,0,6.98
2021-07-13 00:23:08,5.45,0,5.45
2021-07-13 00:23:10,6.71,0,6.71
2021-07-13 00:23:12,4.67,0,4.67
2021-07-13 00:23:14,6.56,0,6.56
2021-07-13 00:23:16,3.63,0,3.63
2021-07-13 00:23:18,3.76,0,3.76
2021-07-13 00:23:20,7.58,0,7.58
2021-07-13 00:23:22,7.01,0,7.01
2021-07-13 00:23:24,3.47,0,3.47
2021-07-13 00:23:26,5.21,0,5.21
2021-07-13 00:23:28,5.31,0,5.31
2021-07-13 00:23:30,3.47,0,3.47
2021-07-13 00:23:32,7.1,0,7.1
2021-07-13 00:23:34,1.8,0,1.8
2021-07-13 00:23:36,1.7,0,1.7
2021-07-13 00:23:38,7.6,0,7.6
2021-07-13 00:23:40,1.15,0,1.15
2021-07-13 00:23:42,1.95,0,1.95
2021-07-13 00:23:44,0.25,0,0.25
2021-07-13 00:23:46,1.68,0,1.68
2021-07-13 00:23:48,6.36,0,6.36
2021-07-13 00:23:50,6.38,0,6.38
2021-07-13 00:23:52,5.89,0,5.89
2021-07-13 00:23:54,6.48,0,6.48
2021-07-13 00:23:56,5.95,0,5.95
2021-07-13 00:23:58,3.88,0,3.88
2021-07-13 00:24:00,1.86,0,1.86
2021-07-13 00:24:02,6.67,0,6.67
2021-07-13 00:24:04,4.9,0,4.9
2021-07-13 00:24:06,2.91,0,2.91
2021-07-13 00:24:08,2.31,0,2.31
2021-07-13 00:24:10,5.26,0,5.26
2021-07-13 00:24:12,6.85,0,6.85
2021-07-13 00:24:14,2.18,0,2.18
2021-07-13 00:24:16,4.84,0,4.84
2021-07-13 00:24:18,0.1,0,0.1
2021-07-13 00:24:20,4.46,0,4.46
2021-07-13 00:24:22,1.94,0,1.94
2021-07-13 00:24:24,1.41,0,1.41
2021-07-13 00:24:26,0.83,0,0.83
2021-07-13 00:24:28,0.65,0,0.65
2021-07-13 00:24:30,4.19,0,4.19
2021-07-13 00:24:32,4.74,0,4.74
2021-07-13 00:24:34,2.63,0,2.63
2021-07-13 00:24:36,4.87,0,4.87
2021-07-13 00:24:38,5.14,0,5.14
2021-07-13 00:24:40,8.06,0,8.06
2021-07-13 00:24:42,0.15,0,0.15
2021-07-13 00:24:44,8.45,0,8.45
2021-07-13 00:24:46,6.81,0,6.81
2021-07-13 00:24:48,4.3,0,4.3
2021-07-13 00:24:50,3.92,0,3.92
2021-07-13 00:24:52,4.53,0,4.53
2021-07-13 00:24:54,3.55,0,3.55
2021-07-13 00:24:56,0.84,0,0.84
2021-07-13 00:24:58,6.07,0,6.07
2021-07-13 00:25:00,4.26,0,4.26
2021-07-13 00:25:02,8.08,0,8.08
2021-07-13 00:25:04,8.3,0,8.3
2021-07-13 00:25:06,1.39,0,1.39
2021-07-13 00:25:08,5.3,0,5.3
2021-07-13 00:25:10,6.06,0,6.06
2021-07-13 00:25:12,2.49,0,2.49
2021-07-13 00:25:14,0.29,0,0.29
2021-07-13 00:25:16,6.07,0,6.07
2021-07-13 00:25:18,2.63,0,2.63
2021-07-13 00:25:20,0.22,0,0.22
2021-07-13 00:25:22,6.53,0,6.53
2021-07-13 00:25:24,0.75,0,0.75
2021-07-13 00:25:26,8.98,0,8.98
2021-07-13 00:25:28,0.94,0,0.94
2021-07-13 00:25:30,1.13,0,1.13
2021-07-13 00:25:33,6.81,0,6.81
2021-07-13 00:25:35,2.82,0,2.82
2021-07-13 00:25:37,7.95,0,7.95
2021-07-13 00:25:39,1.14,0,1.14
2021-07-13 00:25:41,3.32,0,3.32
2021-07-13 00:25:43,7.24,0,7.24
2021-07-13 00:25:45,0.52,0,0.52
2021-07-13 00:25:47,1.31,0,1.31
2021-07-13 00:25:49,4.33,0,4.33
2021-07-13 00:25:51,2.77,0,2.77
2021-07-13 00:25:53,5.18,0,5.18
2021-07-13 00:25:55,5.86,0,5.86
2021-07-13 00:25:57,1.8,0,1.8
2021-07-13 00:25:59,3.67,0,3.67
2021-07-13 00:26:01,3.22,0,3.22
2021-07-13 00:26:03,7.72,0,7.72
2021-07-13 00:26:05,6.06,0,6.06
2021-07-13 00:26:07,7.55,0,7.55
2021-07-13 00:26:09,7.54,0,7.54
2021-07-13 00:26:11,7.39,0,7.39
2021-07-13 00:26:13,5.49,0,5.49
2021-07-13 00:26:15,0.75,0,0.75
2021-07-13 00:26:17,3.12,0,3.12
2021-07-13 00:26:19,1.64,0,1.64
2021-07-13 00:26:21,6.48,0,6.48
2021-07-13 00:26:23,4.98,0,4.98
2021-07-13 00:26:25,2.0,0,2.0
2021-07-13 00:26:27,3.06,0,3.06
2021-07-13 00:26:29,2.49,0,2.49
2021-07-13 00:26:31,3.17,0,3.17
2021-07-13 00:26:33,2.86,0,2.86
2021-07-13 00:26:35,7.0,0,7.0
2021-07-13 00:26:37,4.3,0,4.3
2021-07-13 00:26:39,5.29,0,5.29
2021-07-13 00:26:41,1.84,0,1.84
2021-07-13 00:26:43,6.63,0,6.63
2021-07-13 00:26:45,5.55,0,5.55
2021-07-13 00:26:47,0.3,0,0.3
2021-07-13 00:26:49,3.92,0,3.92
2021-07-13 00:26:51,0.7,0,0.7
2021-07-13 00:26:53,5.09,0,5.09
2021-07-13 00:26:55,8.79,0,8.79
2021-07-13 00:26:57,4.62,0,4.62
2021-07-13 00:26:59,3.83,0,3.83
2021-07-13 00:27:01,2.95,0,2.95
2021-07-13 00:27:03,5.59,0,5.59
2021-07-13 00:27:05,7.78,0,7.78
2021-07-13 00:27:07,0.18,0,0.18
2021-07-13 00:27:09,7.21,0,7.21
2021-07-13 00:27:11,8.63,0,8.63
2021-07-13 00:27:13,5.2,0,5.2
2021-07-13 00:27:15,5.68,0,5.68
2021-07-13 00:27:17,4.94,0,4.94
2021-07-13 00:27:19,6.29,0,6.29
2021-07-13 00:27:21,1.99,0,1.99
2021-07-13 00:27:23,5.45,0,5.45
2021-07-13 00:27:25,5.39,0,5.39
2021-07-13 00:27:27,0.34,0,0.34
2021-07-13 00:27:29,5.28,0,5.28
2021-07-13 00:27:31,0.72,0,0.72
2021-07-13 00:27:33,8.16,0,8.16
2021-07-13 00:27:35,0.72,0,0.72
2021-07-13 00:27:37,5.87,0,5.87
2021-07-13 00:27:39,2.45,0,2.45
2021-07-13 00:27:41,3.54,0,3.54
2021-07-13 00:27:43,7.25,0,7.25
2021-07-13 00:27:45,0.63,0,0.63
2021-07-13 00:27:47,8.24,0,8.24
2021-07-13 00:27:49,0.6,0,0.6
2021-07-13 00:27:51,5.92,0,5.92
2021-07-13 00:27:53,8.52,0,8.52
2021-07-13 00:27:55,5.79,0,5.79
2021-07-13 00:27:57,7.96,0,7.96
2021-07-13 00:27:59,0.16,0,0.16
2021-07-13 00:28:01,0.56,0,0.56
2021-07-13 00:28:03,4.77,0,4.77
2021-07-13 00:28:05,0.14,0,0.14
2021-07-13 00:28:07,2.06,0,2.06
2021-07-13 00:28:09,5.07,0,5.07
2021-07-13 00:28:11,0.49,0,0.49
2021-07-13 00:28:13,0.81,0,0.81
2021-07-13 00:28:15,5.01,0,5.01
2021-07-13 00:28:17,7.13,0,7.13
2021-07-13 00:28:19,5.67,0,5.67
2021-07-13 00:28:21,7.41,0,7.41
2021-07-13 00:28:23,2.52,0,2.52
2021-07-13 00:28:25,4.44,0,4.44
2021-07-13 00:28:27,7.0,0,7.0
2021-07-13 00:28:29,1.59,0,1.59
2021-07-13 00:28:31,1.28,0,1.28
2021-07-13 00:28:33,8.55,0,8.55
2021-07-13 00:28:35,5.13,0,5.13
2021-07-13 00:28:37,8.4,0,8.4
2021-07-13 00:28:39,5.61,0,5.61
2021-07-13 00:28:41,6.81,0,6.81
2021-07-13 00:28:43,4.29,0,4.29
2021-07-13 00:28:45,0.06,0,0.06
2021-07-13 00:28:47,2.98,0,2.98
2021-07-13 00:28:49,5.89,0,5.89
2021-07-13 00:28:51,6.98,0,6.98
2021-07-13 00:28:53,2.47,0,2.47
2021-07-13 00:28:55,4.82,0,4.82
2021-07-13 00:28:57,6.8,0,6.8
2021-07-13 00:28:59,2.12,0,2.12
2021-07-13 00:29:01,5.79,0,5.79
2021-07-13 00:29:03,6.42,0,6.42
2021-07-13 00:29:05,5.4,0,5.4
2021-07-13 00:29:07,8.44,0,8.44
2021-07-13 00:29:09,4.95,0,4.95
2021-07-13 00:29:11,6.81,0,6.81
2021-07-13 00:29:13,2.61,0,2.61
2021-07-13 00:29:15,0.36,0,0.36
2021-07-13 00:29:18,7.62,0,7.62
2021-07-13 00:29:20,1.76,0,1.76
2021-07-13 00:29:22,4.46,0,4.46
2021-07-13 00:29:24,8.14,0,8.14
2021-07-13 00:29:26,5.04,0,5.04
2021-07-13 00:29:28,0.23,0,0.23
2021-07-13 00:29:30,2.35,0,2.35
2021-07-13 00:29:32,1.9,0,1.9
2021-07-13 00:29:34,2.96,0,2.96
2021-07-13 00:29:36,7.49,0,7.49
2021-07-13 00:29:38,4.45,0,4.45
2021-07-13 00:29:40,0.86,0,0.86
2021-07-13 00:29:42,5.0,0,5.0
2021-07-13 00:29:44,8.85,0,8.85
2021-07-13 00:29:46,4.59,0,4.59
2021-07-13 00:29:48,2.88,0,2.88
2021-07-13 00:29:50,6.15,0,6.15
2021-07-13 00:29:52,7.18,0,7.18
2021-07-13 00:29:54,3.57,0,3.57
2021-07-13 00:29:56,5.42,0,5.42
2021-07-13 00:29:58,1.88,0,1.88
2021-07-13 00:30:00,0.17,0,0.17
2021-07-13 00:30:02,2.67,0,2.67
2021-07-13 00:30:04,3.07,0,3.07
2021-07-13 00:30:06,8.14,0,8.14
2021-07-13 00:30:08,4.56,0,4.56
2021-07-13 00:30:10,6.77,0,6.77
2021-07-13 00:30:12,4.44,0,4.44
2021-07-13 00:30:14,0.33,0,0.33
2021-07-13 00:30:16,3.33,0,3.33
2021-07-13 00:30:18,6.47,0,6.47
2021-07-13 00:30:20,8.65,0,8.65
2021-07-13 00:30:22,5.11,0,5.11
2021-07-13 00:30:24,8.76,0,8.76
2021-07-13 00:30:26,2.96,0,2.96
2021-07-13 00:30:28,8.13,0,8.13
2021-07-13 00:30:30,2.53,0,2.53
2021-07-13 00:30:32,3.84,0,3.84
2021-07-13 00:30:34,5.87,0,5.87
2021-07-13 00:30:36,8.77,0,8.77
2021-07-13 00:30:38,0.18,0,0.18
2021-07-13 00:30:40,1.17,0,1.17
2021-07-13 00:30:42,5.88,0,5.88
2021-07-13 00:30:44,0.64,0,0.64
2021-07-13 00:30:46,4.52,0,4.52
2021-07-13 00:30:48,2.15,0,2.15
2021-07-13 00:30:50,8.91,0,8.91
2021-07-13 00:30:52,2.38,0,2.38
2021-07-13 00:30:54,6.92,0,6.92
2021-07-13 00:30:56,8.57,0,8.57
2021-07-13 00:30:58,1.3,0,1.3
2021-07-13 00:31:00,6.04,0,6.04
2021-07-13 00:31:02,8.11,0,8.11
2021-07-13 00:31:04,2.1,0,2.1
2021-07-13 00:31:06,5.89,0,5.89
2021-07-13 00:31:08,5.82,0,5.82
2021-07-13 00:31:10,0.04,0,0.04
2021-07-13 00:31:12,2.0,0,2.0
2021-07-13 00:31:14,7.39,0,7.39
2021-07-13 00:31:16,3.5,0,3.5
2021-07-13 00:31:18,6.09,0,6.09
2021-07-13 00:31:20,0.94,0,0.94
2021-07-13 00:31:22,6.9,0,6.9
2021-07-13 00:31:24,5.28,0,5.28
2021-07-13 00:31:26,7.94,0,7.94
2021-07-13 00:31:28,3.34,0,3.34
2021-07-13 00:31:30,0.56,0,0.56
2021-07-13 00:31:32,2.41,0,2.41
2021-07-13 00:31:34,3.87,0,3.87
2021-07-13 00:31:36,4.42,0,4.42
2021-07-13 00:31:38,2.95,0,2.95
2021-07-13 00:31:40,6.12,0,6.12
2021-07-13 00:31:42,7.79,0,7.79
2021-07-13 00:31:44,3.35,0,3.35
2021-07-13 00:31:46,2.96,0,2.96
2021-07-13 00:31:48,1.98,0,1.98
2021-07-13 00:31:50,2.35,0,2.35
2021-07-13 00:31:52,1.33,0,1.33
2021-07-13 00:31:54,5.94,0,5.94
2021-07-13 00:31:56,1.08,0,1.08
2021-07-13 00:31:58,1.32,0,1.32
2021-07-13 00:32:00,8.86,0,8.86
2021-07-13 00:32:02,6.46,0,6.46
2021-07-13 00:32:04,8.31,0,8.31
2021-07-13 00:32:06,4.57,0,4.57
2021-07-13 00:32:08,3.95,0,3.95
2021-07-13 00:32:10,3.38,0,3.38
2021-07-13 00:32:12,0.36,0,0.36
2021-07-13 00:32:14,6.08,0,6.08
2021-07-13 00:32:16,6.02,0,6.02
2021-07-13 00:32:18,4.29,0,4.29
2021-07-13 00:32:20,7.34,0,7.34
2021-07-13 00:32:22,0.34,0,0.34
2021-07-13 00:32:24,5.98,0,5.98
2021-07-13 00:32:26,6.84,0,6.84
2021-07-13 00:32:28,0.04,0,0.04
2021-07-13 00:32:30,5.91,0,5.91
2021-07-13 00:32:32,7.62,0,7.62
2021-07-13 00:32:34,1.07,0,1.07
2021-07-13 00:32:36,2.56,0,2.56
2021-07-13 00:32:38,7.74,0,7.74
2021-07-13 00:32:40,5.71,0,5.71
2021-07-13 00:32:42,3.75,0,3.75
2021-07-13 00:32:44,5.59,0,5.59
2021-07-13 00:32:46,8.37,0,8.37
2021-07-13 00:32:48,8.01,0,8.01
2021-07-13 00:32:50,4.04,0,4.04
2021-07-13 00:32:52,4.86,0,4.86
2021-07-13 00:32:54,2.44,0,2.44
2021-07-13 00:32:56,2.59,0,2.59
2021-07-13 00:32:58,7.54,0,7.54
2021-07-13 00:33:00,6.86,0,6.86
2021-07-13 00:33:02,0.54,0,0.54
2021-07-13 00:33:04,3.13,0,3.13
2021-07-13 00:33:06,0.19,0,0.19
2021-07-13 00:33:08,8.14,0,8.14
2021-07-13 00:33:10,4.05,0,4.05
2021-07-13 00:33:12,2.01,0,2.01
2021-07-13 00:33:15,5.71,0,5.71
2021-07-13 00:33:17,1.29,0,1.29
2021-07-13 00:33:19,8.9,0,8.9
2021-07-13 00:33:21,4.76,0,4.76
2021-07-13 00:33:23,1.39,0,1.39
2021-07-13 00:33:25,1.89,0,1.89
2021-07-13 00:33:27,0.04,0,0.04
2021-07-13 00:33:29,7.59,0,7.59
2021-07-13 00:33:31,4.29,0,4.29
2021-07-13 00:33:33,6.12,0,6.12
2021-07-13 00:33:35,3.9,0,3.9
2021-07-13 00:33:37,4.79,0,4.79
2021-07-13 00:33:39,6.93,0,6.93
2021-07-13 00:33:41,3.41,0,3.41
2021-07-13 00:33:43,0.34,0,0.34
2021-07-13 00:33:45,3.08,0,3.08
2021-07-13 00:33:47,2.62,0,2.62
2021-07-13 00:33:49,1.44,0,1.44
2021-07-13 00:33:51,2.09,0,2.09
2021-07-13 00:33:53,1.57,0,1.57
2021-07-13 00:33:55,2.42,0,2.42
2021-07-13 00:33:57,4.11,0,4.11
2021-07-13 00:33:59,2.8,0,2.8
2021-07-13 00:34:01,1.61,0,1.61
2021-07-13 00:34:03,7.55,0,7.55
2021-07-13 00:34:05,6.79,0,6.79
2021-07-13 00:34:07,6.12,0,6.12
2021-07-13 00:34:09,5.74,0,5.74
2021-07-13 00:34:11,4.24,0,4.24
2021-07-13 00:34:13,1.06,0,1.06
2021-07-13 00:34:15,0.54,0,0.54
2021-07-13 00:34:17,5.33,0,5.33
2021-07-13 00:34:19,1.23,0,1.23
2021-07-13 00:34:21,1.29,0,1.29
2021-07-13 00:34:23,7.28,0,7.28
2021-07-13 00:34:25,0.57,0,0.57
2021-07-13 00:34:27,4.54,0,4.54
2021-07-13 00:34:29,7.29,0,7.29
2021-07-13 00:34:31,6.31,0,6.31
2021-07-13 00:34:33,6.65,0,6.65
2021-07-13 00:34:35,2.5,0,2.5
2021-07-13 00:34:37,0.47,0,0.47
2021-07-13 00:34:39,8.25,0,8.25
2021-07-13 00:34:41,0.43,0,0.43
2021-07-13 00:34:43,7.25,0,7.25
2021-07-13 00:34:45,1.68,0,1.68
2021-07-13 00:34:47,5.41,0,5.41
2021-07-13 00:34:49,5.92,0,5.92
2021-07-13 00:34:51,6.07,0,6.07
2021-07-13 00:34:53,4.05,0,4.05
2021-07-13 00:34:55,8.94,0,8.94
2021-07-13 00:34:57,5.99,0,5.99
2021-07-13 00:34:59,0.25,0,0.25
2021-07-13 00:35:01,0.95,0,0.95
2021-07-13 00:35:03,3.42,0,3.42
2021-07-13 00:35:05,0.51,0,0.51
2021-07-13 00:35:07,2.41,0,2.41
2021-07-13 00:35:09,2.74,0,2.74
2021-07-13 00:35:11,6.99,0,6.99
2021-07-13 00:35:13,2.56,0,2.56
2021-07-13 00:35:15,0.24,0,0.24
2021-07-13 00:35:17,7.61,0,7.61
2021-07-13 00:35:19,7.64,0,7.64
2021-07-13 00:35:21,4.5,0,4.5
2021-07-13 00:35:23,8.15,0,8.15
2021-07-13 00:35:25,0.82,0,0.82
2021-07-13 00:35:27,0.66,0,0.66
2021-07-13 00:35:29,5.37,0,5.37
2021-07-13 00:35:31,4.81,0,4.81
2021-07-13 00:35:33,7.63,0,7.63
2021-07-13 00:35:35,6.43,0,6.43
2021-07-13 00:35:37,5.9,0,5.9
2021-07-13 00:35:39,5.12,0,5.12
2021-07-13 00:35:41,4.61,0,4.61
2021-07-13 00:35:43,4.62,0,4.62
2021-07-13 00:35:45,1.05,0,1.05
2021-07-13 00:35:47,1.63,0,1.63
2021-07-13 00:35:49,8.02,0,8.02
2021-07-13 00:35:51,8.19,0,8.19
2021-07-13 00:35:53,2.7,0,2.7
2021-07-13 00:35:55,6.49,0,6.49
2021-07-13 00:35:57,0.78,0,0.78
2021-07-13 00:35:59,6.6,0,6.6
2021-07-13 00:36:01,6.47,0,6.47
2021-07-13 00:36:03,4.83,0,4.83
2021-07-13 00:36:05,6.25,0,6.25
2021-07-13 00:36:07,6.8,0,6.8
2021-07-13 00:36:09,4.37,0,4.37
2021-07-13 00:36:11,2.43,0,2.43
2021-07-13 00:36:13,3.03,0,3.03
2021-07-13 00:36:15,4.44,0,4.44
2021-07-13 00:36:17,5.42,0,5.42
2021-07-13 00:36:19,6.66,0,6.66
2021-07-13 00:36:21,3.56,0,3.56
2021-07-13 00:36:23,5.59,0,5.59
2021-07-13 00:36:25,0.88,0,0.88
2021-07-13 00:36:27,5.1,0,5.1
2021-07-13 00:36:29,7.96,0,7.96
2021-07-13 00:36:31,4.15,0,4.15
2021-07-13 00:36:33,2.15,0,2.15
2021-07-13 00:36:35,8.55,0,8.55
2021-07-13 00:36:37,4.55,0,4.55
2021-07-13 00:36:39,6.17,0,6.17
2021-07-13 00:36:41,2.19,0,2.19
2021-07-13 00:36:43,3.88,0,3.88
2021-07-13 00:36:45,6.44,0,6.44
2021-07-13 00:36:47,4.88,0,4.88
2021-07-13 00:36:49,3.94,0,3.94
2021-07-13 00:36:51,4.97,0,4.97
2021-07-13 00:36:53,7.85,0,7.85
2021-07-13 00:36:55,2.56,0,2.56
2021-07-13 00:36:57,5.99,0,5.99
2021-07-13 00:36:59,7.75,0,7.75
2021-07-13 00:37:01,3.69,0,3.69
2021-07-13 00:37:03,8.53,0,8.53
2021-07-13 00:37:05,7.75,0,7.75
2021-07-13 00:37:07,1.93,0,1.93
2021-07-13 00:37:09,8.15,0,8.15
2021-07-13 00:37:11,8.43,0,8.43
2021-07-13 00:37:13,6.4,0,6.4
2021-07-13 00:37:15,2.7,0,2.7
2021-07-13 00:37:17,0.55,0,0.55
2021-07-13 00:37:19,0.65,0,0.65
2021-07-13 00:37:22,0.55,0,0.55
2021-07-13 00:37:24,6.87,0,6.87
2021-07-13 00:37:26,7.71,0,7.71
2021-07-13 00:37:28,5.65,0,5.65
2021-07-13 00:37:30,0.7,0,0.7
2021-07-13 00:37:32,1.64,0,1.64
2021-07-13 00:37:34,7.2,0,7.2
2021-07-13 00:37:36,0.4,0,0.4
2021-07-13 00:37:38,8.3,0,8.3
2021-07-13 00:37:40,7.93,0,7.93
2021-07-13 00:37:42,7.5,0,7.5
2021-07-13 00:37:44,0.09,0,0.09
2021-07-13 00:37:46,0.77,0,0.77
2021-07-13 00:37:48,2.88,0,2.88
2021-07-13 00:37:50,3.0,0,3.0
2021-07-13 00:37:52,2.89,0,2.89
2021-07-13 00:37:54,5.46,0,5.46
2021-07-13 00:37:56,0.29,0,0.29
2021-07-13 00:37:58,4.48,0,4.48
2021-07-13 00:38:00,8.33,0,8.33
2021-07-13 00:38:02,4.36,0,4.36
2021-07-13 00:38:04,0.83,0,0.83
2021-07-13 00:38:06,7.36,0,7.36
2021-07-13 00:38:08,3.71,0,3.71
2021-07-13 00:38:10,3.55,0,3.55
2021-07-13 00:38:12,2.63,0,2.63
2021-07-13 00:38:14,7.13,0,7.13
2021-07-13 00:38:16,3.42,0,3.42
2021-07-13 00:38:18,5.04,0,5.04
2021-07-13 00:38:20,7.53,0,7.53
2021-07-13 00:38:22,7.23,0,7.23
2021-07-13 00:38:24,7.27,0,7.27
2021-07-13 00:38:26,2.02,0,2.02
2021-07-13 00:38:28,1.38,0,1.38
2021-07-13 00:38:30,7.65,0,7.65
2021-07-13 00:38:32,2.83,0,2.83
2021-07-13 00:38:34,3.7,0,3.7
2021-07-13 00:38:36,4.52,0,4.52
2021-07-13 00:38:38,3.44,0,3.44
2021-07-13 00:38:40,1.43,0,1.43
2021-07-13 00:38:42,5.44,0,5.44
2021-07-13 00:38:44,6.45,0,6.45
2021-07-13 00:38:46,1.43,0,1.43
2021-07-13 00:38:48,4.49,0,4.49
2021-07-13 00:38:50,2.06,0,2.06
2021-07-13 00:38:52,5.13,0,5.13
2021-07-13 00:38:54,5.83,0,5.83
2021-07-13 00:38:56,4.47,0,4.47
2021-07-13 00:38:58,8.03,0,8.03
2021-07-13 00:39:00,1.03,0,1.03
2021-07-13 00:39:02,5.75,0,5.75
2021-07-13 00:39:04,6.88,0,6.88
2021-07-13 00:39:06,2.93,0,2.93
2021-07-13 00:39:08,7.7,0,7.7
2021-07-13 00:39:10,2.97,0,2.97
2021-07-13 00:39:12,7.96,0,7.96
2021-07-13 00:39:14,2.91,0,2.91
2021-07-13 00:39:16,7.81,0,7.81
2021-07-13 00:39:18,5.73,0,5.73
2021-07-13 00:39:20,2.11,0,2.11
2021-07-13 00:39:22,3.28,0,3.28
2021-07-13 00:39:24,3.36,0,3.36
2021-07-13 00:39:26,1.74,0,1.74
2021-07-13 00:39:28,8.37,0,8.37
2021-07-13 00:39:30,3.9,0,3.9
2021-07-13 00:39:32,5.73,0,5.73
2021-07-13 00:39:34,7.37,0,7.37
2021-07-13 00:39:36,2.13,0,2.13
2021-07-13 00:39:38,7.06,0,7.06
2021-07-13 00:39:40,2.44,0,2.44
2021-07-13 00:39:42,1.97,0,1.97
2021-07-13 00:39:44,3.46,0,3.46
2021-07-13 00:39:46,1.51,0,1.51
2021-07-13 00:39:48,2.67,0,2.67
2021-07-13 00:39:50,4.96,0,4.96
2021-07-13 00:39:52,8.44,0,8.44
2021-07-13 00:39:54,5.91,0,5.91
2021-07-13 00:39:56,8.29,0,8.29
2021-07-13 00:39:58,6.77,0,6.77
2021-07-13 00:40:00,4.56,0,4.56
2021-07-13 00:40:02,2.53,0,2.53
2021-07-13 00:40:04,3.8,0,3.8
2021-07-13 00:40:06,0.55,0,0.55
2021-07-13 00:40:08,1.54,0,1.54
2021-07-13 00:40:10,5.22,0,5.22
2021-07-13 00:40:12,7.36,0,7.36
2021-07-13 00:40:14,8.6,0,8.6
2021-07-13 00:40:16,8.15,0,8.15
2021-07-13 00:40:18,5.44,0,5.44
2021-07-13 00:40:20,8.42,0,8.42
2021-07-13 00:40:22,1.73,0,1.73
2021-07-13 00:40:24,8.81,0,8.81
2021-07-13 00:40:26,4.22,0,4.22
2021-07-13 00:40:28,1.46,0,1.46
2021-07-13 00:40:30,0.03,0,0.03
2021-07-13 00:40:32,8.56,0,8.56
2021-07-13 00:40:34,6.19,0,6.19
2021-07-13 00:40:36,3.56,0,3.56
2021-07-13 00:40:38,4.77,0,4.77
2021-07-13 00:40:40,6.81,0,6.81
2021-07-13 00:40:42,0.06,0,0.06
